StateName,InstituteType,Institute,Quota,Branch,Category,TotalSeats,SeatGender
Telangana,All India except Central University,"Government Medical College, Bhadradri Kothagudem, Besides Sammakka Saarakka temple, Opp KSM Petrol bunk, end of 6th Battalion Rd, Palvancha, Telangana (200598)",All India,MBBS (MBBS),ST PH,1,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),BC NO,5,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),BC PH,1,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),EW NO,2,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),OP NO,8,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),OP PH,1,Both
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),SC NO,3,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil, Jagtial Dist (200609)",All India,MBBS (MBBS),ST NO,2,Both
Telangana,All India except Central University,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally (200659)",All India,MBBS (MBBS),BC NO,4,Both
Telangana,All India except Central University,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally (200659)",All India,MBBS (MBBS),EW NO,2,Both
Telangana,All India except Central University,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally (200659)",All India,MBBS (MBBS),OP NO,6,Both
Telangana,All India except Central University,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally (200659)",All India,MBBS (MBBS),SC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Jayashankar Bhupalpally, Manzoor Nagar Road, Besides thousand quarters, Jayashankar, Bhupalpally (200659)",All India,MBBS (MBBS),ST NO,1,Both
Telangana,All India except Central University,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow (902818)",All India,MBBS (MBBS),BC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow (902818)",All India,MBBS (MBBS),EW PH,1,Both
Telangana,All India except Central University,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow (902818)",All India,MBBS (MBBS),OP NO,2,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Jogulumba Gadwal, GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow (902818)",All India,MBBS (MBBS),SC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),BC NO,4,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),OP NO,7,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),OP PH,1,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),SC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Kamareddy, Office of the Principal, Government Medical College Devanpally, Kamareddy, Telangana (200651)",All India,MBBS (MBBS),ST NO,1,Both
Telangana,All India except Central University,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli, (200650)",All India,MBBS (MBBS),BC NO,4,Both
Telangana,All India except Central University,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli, (200650)",All India,MBBS (MBBS),EW NO,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli, (200650)",All India,MBBS (MBBS),OP NO,5,Both
Telangana,All India except Central University,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli, (200650)",All India,MBBS (MBBS),SC NO,3,Both
Telangana,All India except Central University,"Government Medical College, Karimnagar, The Additional DME /Principal, Government Medical College Karimnagar, Jagtial NH 563, Kothapalli, (200650)",All India,MBBS (MBBS),ST NO,2,Both
Telangana,All India except Central University,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc (904356)",All India,MBBS (MBBS),BC NO,2,Both
Telangana,All India except Central University,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc (904356)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc (904356)",All India,MBBS (MBBS),OP NO,3,Both
Telangana,All India except Central University,"GOVERNMENT MEDICAL COLLEGE, KODANGAL, SURVEY NO 51 KOKAT BESIDE MOTHER AND CHILD HOSPITAL TANDUR VIKARABAD DISTRICT TELANGANA 501141 gmc (904356)",All India,MBBS (MBBS),SC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),BC NO,5,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),BC PH,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),EW NO,2,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),OP NO,8,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),OP PH,1,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),SC NO,3,Both
Telangana,All India except Central University,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad, Servey No 551-1-P ,Torrur Road ,Near SP Office , Mahabubaba (200594)",All India,MBBS (MBBS),ST NO,2,Both
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),BC NO,8,Both
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),EW NO,3,Both
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),OP NO,12,Both
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),SC NO,4,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),SC PH,1,Both
Telangana,All India except Central University,"Government Medical College, Mahabubnagar, Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar (200457)",All India,MBBS (MBBS),ST NO,2,Both
Telangana,All India except Central University,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT (903350)",All India,MBBS (MBBS),BC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT (903350)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT (903350)",All India,MBBS (MBBS),OP NO,3,Both
Telangana,All India except Central University,"Government Medical College, Maheshwaram, BIET COLLEGE CAMPUS, MANGALPALLY VILLAGE, IBRAHIMPATNAM, RANGAREDDY DISTRICT (903350)",All India,MBBS (MBBS),SC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),BC NO,4,Both
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),OP NO,5,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),OP PH,1,Both
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),SC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Mancherial, Government Medical College Mancherial, Gudipet Haziput mandal, Mancherial District, Telangana, 5042 (200643)",All India,MBBS (MBBS),ST NO,2,Both
Telangana,All India except Central University,"Government Medical College, Mulugu, gmc.mulugu@gmail.com (902819)",All India,MBBS (MBBS),BC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Mulugu, gmc.mulugu@gmail.com (902819)",All India,MBBS (MBBS),BC PH,1,Both
Telangana,All India except Central University,"Government Medical College, Mulugu, gmc.mulugu@gmail.com (902819)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Mulugu, gmc.mulugu@gmail.com (902819)",All India,MBBS (MBBS),OP NO,3,Both
Telangana,All India except Central University,"Government Medical College, Mulugu, gmc.mulugu@gmail.com (902819)",All India,MBBS (MBBS),SC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool (200595)",All India,MBBS (MBBS),BC NO,6,Both
Telangana,All India except Central University,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool (200595)",All India,MBBS (MBBS),EW NO,2,Both
Telangana,All India except Central University,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool (200595)",All India,MBBS (MBBS),OP NO,9,Both
Telangana,All India except Central University,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool (200595)",All India,MBBS (MBBS),SC NO,3,Both
Telangana,All India except Central University,"Government Medical College, Nagarkurnool, Sy no. 237, Uyyalawada village, Nanagarkurnool (200595)",All India,MBBS (MBBS),ST NO,2,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),BC NO,6,Both
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),EW NO,2,Both
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),OP NO,9,Both
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),OP PH,1,Both
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),SC NO,3,Both
Telangana,All India except Central University,"Government Medical College, Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLGEGE,GANDHAMVARI GUDEM,SLBC,SAGAR ROAD,NALGONDA,TELA (200482)",All India,MBBS (MBBS),ST NO,1,Both
Telangana,All India except Central University,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210 (902821)",All India,MBBS (MBBS),BC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210 (902821)",All India,MBBS (MBBS),EW NO,1,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210 (902821)",All India,MBBS (MBBS),OP NO,2,Both
Telangana,All India except Central University,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210 (902821)",All India,MBBS (MBBS),SC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Narayanpet, Government Medical College Narayanpet Jajapur Narayanpet District Telangana Pincode 509210 (902821)",All India,MBBS (MBBS),ST NO,1,Both
Telangana,All India except Central University,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet (902817)",All India,MBBS (MBBS),BC NO,1,Both
Telangana,All India except Central University,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet (902817)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet (902817)",All India,MBBS (MBBS),OP NO,3,Both
Telangana,All India except Central University,"Government Medical College, Narsampet, Sarwapuram, Pakhal road, Land mark- Bharath petrol pump, Narsamapet (902817)",All India,MBBS (MBBS),SC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),BC NO,4,Both
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),BC PH,1,Both
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),EW NO,1,Both
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),OP NO,5,Both
Seat Matrix for Round 1 NEET UG MBBS BDS & BSc Nursing,,,,,,,
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),SC NO,2,Both
Telangana,All India except Central University,"Government Medical College, Nirmal, BESIDE DIVYA GARDEN , DIVYA NAGAR NIRMAL (200653)",All India,MBBS (MBBS),ST NO,2,Both
